Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Assoc. Prof. Dr. Md. Maruful Islam,"MBBS,BCS,MS (Plastic Surgery),FACS (USA),FRCS (UK)",Plastic Surgeon,25,Kingston Hospital Ltd., Dhaka-1216,"Acne Treatment,Birthmark Reduction,Body Contouring Surgery,Burn Scar Reconstruction,Cosmetic Surgery,Dermatosurgery,Hand Deformities,Lip reconstruction,Liposuction,Nose piercing,PRP Hair Transplantation,Reconstructive Surgery,Rhinoplasty,Vascular Malformation Treatment,Webbed Fingers / Toes Correction,Male Breast Reduction"
Prof. Dr. Md Zahid Alam,"MBBS,FCPS (Medicine)",Cardiologist,29,Cure Specialized Hospital Ltd., Dhaka-1205,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Cardiomyopathy,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,General Cardiac Check-up"
Asst. Prof. Dr. Md. Kamruzzaman,"MBBS,DCH,DTCD,MPH (Child Health)",Pediatrician,22,Cure Specialized Hospital Ltd., Dhaka-1205,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Assoc. Prof. Dr. Md. Abdullah Al Mamun,"MBBS,MD (Paediatrics)",Pediatrician & Neonatologist,20,Cure Specialized Hospital Ltd., Dhaka-1205,"Allergy and Asthma clinic,Allergy Testing,Child Trauma & Injuries,Congenital Disabilities,Health Checkup (Pediatric),Infectious Diseases,Jaundice Treatment,Metabolic Disorders,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Seizure disorders,Vaccination/ Immunization,Viral Fever Treatment,Premature Birth"
Prof. Dr. Md. Abdul Aziz,"MBBS,MS (Paed. Surgury)",Pediatric Surgeon,31,Cure Specialized Hospital Ltd., Dhaka-1205,"Achalasia,Adnexal Tumors,Adrenal Cancer,Anorectal Malformations,Appendicitis,Benign Adrenal Tumors,Bowel obstruction,Colon polyps,Congenital diaphragmatic hernia,Esophageal atresia,Hirschsprung's disease,Pediatric Gastrointestinal Bleeding,Pediatric Oncological Surgery,Pyloric stenosis,Vascular Anomalies in Children"
Dr. Md. Monowarul Islam,"MBBS,FCPS (Surgery),MS (Urology)",Urologist,26,Dr. Azmal Hospital Ltd., Dhaka-1216,"Bladder Control Problems,Cystocele,Epididymitis,Erectile Dysfunction (ED),Hydronephrosis,Kidney Stones,Neurogenic Bladder,Peyronie's Disease,PROSTATE PROBLEMS,Pyelonephritis,Testicular Cancer,Ureteral Stricture,Urinary Tract Infections,Urologic Diseases,Orchitis"
Dr. SMA Rahman,"MBBS,PHD (Urology) Japan,ACT (Japan)",Urologist,22,Dr. Azmal Hospital Ltd., Dhaka-1216,"Bladder Control Problems,Cystocele,Epididymitis,Erectile Dysfunction (ED),Hydronephrosis,Kidney Stones,Neurogenic Bladder,Peyronie's Disease,PROSTATE PROBLEMS,Pyelonephritis,Testicular Cancer,Ureteral Stricture,Urinary Tract Infections,Urologic Diseases,Orchitis"
Dr. Kazi Mahjabin Akhter,"MBBS,MCPS (Gyne & Obs)",Gynecologist & Obstetrician,20,Dr. Azmal Hospital Ltd., Dhaka-1216,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Dr. Afroz Monowara,"MBBS,MCPS (Gyne & Obs),DGO (Dhaka)",Gynecologist & Obstetrician,19,Dr. Azmal Hospital Ltd., Dhaka-1216,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids embolization,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Asst. Prof. Dr. Sabina Hossen,"MBBS,MS (Gyne & Obs)",Gynecologist & Obstetrician,22,Dr. Azmal Hospital Ltd., Dhaka-1216,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Recurrent Miscarriages,Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Menorrhagia (Menstrual Disorder)"
Asst. Prof. Dr. Sabina Hossen,"MBBS,MS (Gyne & Obs)",Gynecologist & Obstetrician,22,Dr. Azmal Hospital Ltd., Dhaka-1216,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Recurrent Miscarriages,Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Menorrhagia (Menstrual Disorder)"
Dr. Tarun Biswas,"BDS (DU),PGT (OMS),BSMMU",Maxillofacial and Dental Surgeon,13,Dr. Azmal Hospital Ltd., Dhaka-1216,"Cavities (Tooth Decay),Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Treat Oral Diseases,Orthodontics"
Dr. Col. Md. Abdur Rab,"BDS (Dhaka),FCPS (Oral and Maxillofacial Surgery),PGC (Rawal Pindi, Pakistan)",Maxillofacial and Dental Surgeon,18,Dr. Azmal Hospital Ltd., Dhaka-1216,"Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Prof. Dr. AKM Amirul Morshed Khasru,"MBBS,DCM,DCH,MCPS (Child),MD (Child),MD (PHO)",Pediatrician,30,Dr. Azmal Hospital Ltd., Dhaka-1216,"Allergy Testing,Asthma Allergy,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Wadud Ali Khan,"MBBS (DMC),MD (Colombo)","Medicine Specialist
Gastroenterologist",17,Dr. Azmal Hospital Ltd., Dhaka-1216,"Acidity Treatment,Celiac Disease,Constipation,Diarrhea,Diverticulitis,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastroscopy General Surgeon,Inflammatory bowel disease (IBD),Irritable bowel syndrome (IBS),Lactose Intolerance,Peptic Ulcers,Malabsorption Syndromes"
Dr. K M Rokon-Ud-Dowla,"MBBS,Diploma in Medical Ultrasound",Radiologist,18,Dr. Azmal Hospital Ltd., Dhaka-1216,"Breast ultrasound,Chest Radiology,Computed Tomography (Ct),Enchondroma,Gallbladder Cancer,Interventional Diagnostic,Magnetic Resonance Imaging (MRI),Osteochondroma,Pancreatic Cancer,Pelvic Ultrasound,Positron Emission Tomography (Pet),Pregnancy Ultrasound,Vascular Imaging,X-rays,Neuroradiology"
Dr. Ronoda Proshad Roy,"MBBS,MPhil (Oncology),CCD (BIRDEM)",Oncologist,22,Dr. Azmal Hospital Ltd., Dhaka-1216,"Adnexal Tumors,Adrenal Cancer,Bladder Cancer,Bone-marrow Transfusion,Colorectal Cancer,Gynecologic Oncology,Hodgkin's Lymphoma,Leukemia,Melanoma Treatment,Multiple Myeloma,Neuroblastoma,Pediatric Oncology,Soft Tissue Sarcoma,Thymic Carcinoma,Gastrointestinal Stromal Tumors (GIST)"
Dr. M Jahid Hossen,"MBBS,DMRT,DCM",Oncologist,17,Dr. Azmal Hospital Ltd., Dhaka-1216,"Adnexal Tumors,Adrenal Cancer,Bladder Cancer,Bone Marrow Transplant,Chelation Therapy,Chemotherapy,Pediatric Oncology,Retinoblastomas,Stem Cell Transplantation,Osteosarcoma Treatment"
Asst. Prof. Dr. Shahnoor Islam,"MBBS,MS (Pedi. Surgery)",Pediatric Surgeon,22,Dr. Azmal Hospital Ltd., Dhaka-1216,"Achalasia,Adnexal Tumors,Adrenal Cancer,Anorectal Malformations,Benign Adrenal Tumors,Bowel obstruction,Colon polyps,Congenital diaphragmatic hernia,Esophageal atresia,Hirschsprung's disease,Pediatric Gastrointestinal Bleeding,Pediatric Oncological Surgery,Pyloric stenosis,Vascular Anomalies in Children"
Dr. Farid Uddin,"BPT (DU),RPT,CRP",Physiotherapist,18,Dr. Azmal Hospital Ltd., Dhaka-1216,"Achilles Tendonitis,Back Pain Physiotherapy,Cerebral Palsy (CP),Frozen Shoulder,Multiple Sclerosis (MS),Pelvic Floor Dysfunction,Plantar Fasciitis,Plantar Fasciitis,Post Pregnancy Classes,Post-Surgery Rehabilitation,Postural Reeducation,Soft Tissue Injury Management,Spinal Cord Injury,Sports Physiotherapy,Sprains and Strains,Gestational diabetes"
Asst. Prof. Dr. Sayed Ahasan Ali,"MBBS (Dhaka),FCPS (Surgery)",Surgeon,22,Dr. Azmal Hospital Ltd., Dhaka-1216,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Whipple Procedure,Pancreas Removal"
Prof. Dr. ABM Zamal,"MBBS (Dhaka),FCPS (Surgery),FRCS (Edin, UK)","General Surgeon
Laparoscopic Surgeon",25,Dr. Azmal Hospital Ltd., Dhaka-1216,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Pancreas Removal,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Whipple Procedure,Spleen Removal"
Asst. Prof. Dr. Fatima Zohra,"MBBS,MD (Psychiatry)",Psychiatrist,25,Al Helal Specialized Hospital, Dhaka-1216,"Alzheimer's Disease,Autism,Autism Spectrum Disorder (ASD),Bipolar Disorder Treatment,Depression and Anxiety,Eating Disorders,Generalized Anxiety Disorder (GAD),Genetic Predisposition,Major Depressive Disorder,Panic Disorder,Post-Traumatic Stress Disorder (PTSD),Schizophrenia Treatment,Social Anxiety Disorder,Substance Abuse,Brain Structure & Function"
Asst. Prof. Dr. Md. Shafiqur Rahman Patwary,"MBBS,FCPS (Medicine),MCPS (Medicine),MD (Cardiology)",Cardiologist,22,Al Helal Specialized Hospital, Dhaka-1216,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Cardiomyopathy,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,General Cardiac Check-up"
Assoc. Prof. Dr. Heemel Saha,"MBBS,MS (CV&TS),MRCPS (Glasg),FACS (USA)","Cardiothoracic and Vascular Surgeon
Thoracic Surgeon",19,Al Helal Specialized Hospital, Dhaka-1216,"Arterial Embolism,Atherosclerosis,Blood Clots,Cardiac Pacing,Cardio Thoracic Surgery,Carotid Artery Disease,Cerebrovascular Disease,Emphysema,Esophageal Cancer,Heart Failure,Heart Transplant.,Heart Valves,Hiatal Hernia,Invasive Cardiac,Pacemaker Implantation,Peripheral Angioplasty,Varicose Veins Radio,Vasculitis,Coronary Artery Disease"
Dr. Md. Alauddin,"MBBS,MS (CV & TS)",Cardiac Surgeon,19,Al Helal Specialized Hospital, Dhaka-1216,"Atrial Fibrillation Surgery,Atrial Septal Defect (ASD),Cardiac Ablation,Cardiac Transplant,Congenital Heart Defects,Coronary Angiogram,Coronary Angioplasty,Coronary Artery Bypass Grafting (CABG),Heart Failure,Heart Valve Replacement,Open Heart Surgery,Robotic Cardiac Surgery,Ventricular Septal Defect (VSD),Cardiac Tumor Resection"
