Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Dr. Md. A. B. Siddique,"MBBS,BCS (Health),MD","Medicine Specialist
Diabetes Specialist",20,Al-Manar Hospital Ltd., Dhaka-1207,"Alzheimer's Disease,Arthritis Problem,Diabetes Management,Diabetes Type 2,General Medicine,Gestational diabetes,Heart Diseases,Infectious Diseases,Metabolic disease,Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Prediabetes,Thyroid Disorders in Diabetes,Trauma and wound care,Trouble Sleeping,Type 1 Diabetes Treatment,Vaccination / Immunization,Depression and Anxiety in Diabetes"
Assoc. Prof. Dr. Md. Aminul Islam,"MBBS,FCPS (Skin & VD),MCPS (Skin & VD),CCD (Diabetes)",Dermatologist,31,Al-Manar Hospital Ltd., Dhaka-1207,"Acne Problems,Alopecia Areata,Atopic Dermatitis Treatment,Dermatitis Treatment,eczema,Herpes Simplex (Cold Sores),Herpes zoster (shingles),Impetigo,Psoriasis Treatment,Rosacea,Skin Allergies,treatment for ringworm,Vitiligo,WARTS,Cellulitis"
Asst. Prof. Dr. Md. Shahinur Rahman,"MBBS,DDV",Dermatologist,22,Al-Manar Hospital Ltd., Dhaka-1207,"Acne Problems,Alopecia Areata,Atopic Dermatitis Treatment,Dermatitis Treatment,eczema,Herpes Simplex (Cold Sores),Herpes zoster (shingles),Impetigo,Psoriasis Treatment,Rosacea,Skin Allergies,treatment for ringworm,Vitiligo,WARTS,Cellulitis"
Asst. Prof. Dr. Md. Shahidul Islam Akon,"MBBS,BCS (Health),MS (Orthopedics)",Orthopedic Surgeon,19,Al-Manar Hospital Ltd., Dhaka-1207,"Arthritis,Arthroscopy,Fracture Fixation,Joint Resurfacing,Meniscus Tear,Osteoporosis Treatment,Rotator Cuff Repair,Shoulder Bursitis,Shoulder Fractures,Spinal Decompression,Spinal Disc Replacement,Spinal Fusion,Tendon Repair,Total Joint Replacement,Cruciate Ligament Reconstruction"
Dr. Md. Iqbal Mahmud Choudhury Rony,"MBBS,FCPS (Surgery)",Plastic Surgeon,17,Al-Manar Hospital Ltd., Dhaka-1207,"Acne Treatment,Birthmark Reduction,Body Contouring Surgery,Burn Scar Reconstruction,Cosmetic Surgery,Dermatosurgery,Hand Deformities,Lip reconstruction,Liposuction,Reconstructive Surgery,Rhinoplasty,Safe Ear Piercing for Infants and children,Vascular Malformation Treatment,Webbed Fingers / Toes Correction,Acell Matrix Hair Transplantation"
Asst. Prof. Dr. Dewan Shamsul Asif,"MBBS,FCPS (Neurosurgery)",Neurosurgeon,28,Anwer Khan Modern Medical College Hospital, Dhaka-1205,"Anterior Cervical Discectomy and Fusion (ACDF),Aortic Aneurysms,Blood Clots,Brain Tumors,Chiari Decompression,Cranioplasty,Deep Brain Stimulation (DBS),Endovascular Coiling,Intracranial Pressure Monitoring,Peripheral Nerve Surgery,Pituitary Tumors,Spinal Fusion,Spine Problems,Vascular Problems,Shunt Placement"
Dr. China Kusum,"MBBS,DMUD (USTC),JUREI (USA)",Sonologist,18,Al-Manar Hospital Ltd., Dhaka-1207,"3D & 4D Ultrasonography,Abdominal Ultrasound,Breast ultrasound,Cranial Ultrasound,Cytology Guided by Ultrasound,Digital Ultrasound,Interventional Diagnostic,Lower Abdomen Ultrasound,Pelvic Ultrasound,Pregnancy Ultrasound,Ultrasound Ablation of Uterine Fibroids,Vascular Doppler ultrasound,X-rays,Whole Abdomen Ultrasound"
Asst. Prof. Dr. Anharur Rahman,"MBBS,FCPS in surgery,FMAS in India","General Surgeon
Laparoscopic Surgeon",20,Al-Manar Hospital Ltd., Dhaka-1207,"Appendix Removal,Bariatric Surgery,Colonoscopy,Colorectal Surgery,Endosurgery,Fistula Surgery,Gallbladder Removal,Hipato Biliary Surgery,Laparoscopic Hernial Repair,Laparoscopic Surgery,Liver Biopsy,Liver resection,Lymph Node Biopsy,Minor Surgery,Robotic Surgery,Skin Lesion Excision & Biopsy,Kidney Biopsies"
Assoc. Prof. Dr. Ainul Islam Joarder,"MBBS,D-ORTHO",Orthopedic Surgeon,23,Al-Manar Hospital Ltd., Dhaka-1207,"Arthritis,Arthroscopy,Fracture Fixation,Joint Resurfacing,Meniscus Tear,Osteoporosis Treatment,Rotator Cuff Repair,Shoulder Bursitis,Shoulder Fractures,Spinal Decompression,Spinal Disc Replacement,Spinal Fusion,Tendon Repair,Total Joint Replacement,Ligament Reconstruction"
Assoc Prof. Dr. Ahmad Seraji,"MBBS,FCPS (Surgery),MCPS,MS (Surgery),MS (Plastic Surgery),MRCS (UK)",Plastic Surgeon,6,Al-Manar Hospital Ltd., Dhaka-1207,"Acne Treatment,Birthmark Reduction,Body Contouring Surgery,Burn Scar Reconstruction,Cosmetic Surgery,Dermatosurgery,Hand Deformities,Lip reconstruction,Liposuction,Reconstructive Surgery,Rhinoplasty,Safe Ear Piercing for Infants and children,Vascular Malformation Treatment,Webbed Fingers / Toes Correction,PRP Hair Transplantation"
Asst. Prof. Dr. Shaikh Adnan Rakib,"MBBS,MS (Surgery)",General Surgeon,17,Al-Manar Hospital Ltd., Dhaka-1207,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Pancreas Removal,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Spleen Removal,Whipple Procedure,Limb Amputation"
Dr. Nilufar Shabnam,"MBBS,FCPS (Surgery),MRCS (Edinburgh),MRCPS (Glasgow),CCD (BIRDEM)",Colorectal Surgeon,20,Al-Manar Hospital Ltd., Dhaka-1207,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Pancreas Removal,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Whipple Procedure,Spleen Removal"
Dr. Abu Siddique,"MBBS,FCPS (Surgery)","General Surgeon
Laparoscopic Surgeon",17,Al-Manar Hospital Ltd., Dhaka-1207,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Pancreas Removal,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Spleen Removal,Whipple Procedure,Limb Amputation"
Assoc. Prof. Dr. A. T. M. Ashadullah,"MBBS,MS (Neurosurgery)",Neurosurgeon,25,Al-Manar Hospital Ltd., Dhaka-1207,"Anterior Cervical Discectomy and Fusion (ACDF),Aortic Aneurysms,Blood Clots,Brain Tumors,Chiari Decompression,Cranioplasty,Deep Brain Stimulation (DBS),Endovascular Coiling,Intracranial Pressure Monitoring,Peripheral Nerve Surgery,Pituitary Tumors,Spinal Fusion,Spine Problems,Vascular Problems,Shunt Placement"
Dr. Md. Farid Uddin Milki,"MBBS (Karachi),DLO (DU)",Otolaryngologists (ENT),22,Al-Manar Hospital Ltd., Dhaka-1207,"Adenoiditis,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Allergies"
Dr. Akhil Chandra Biswas,"MBBS,MS (ENT)",Otolaryngologists (ENT),24,Al-Manar Hospital Ltd., Dhaka-1207,"Adenoiditis,Allergies,Cholesteatoma,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngeal Papillomatosis,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Zenker's Diverticulum"
Prof. Dr. Chowdhury Md. Haider Ali,"MBBS,DCH (Dublin),DCH,RCPS (Ireland)",Pediatrician,24,Al-Manar Hospital Ltd., Dhaka-1207,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Mohammad Abdul Hai,"MBBS,DCH (DU),FRSH (UK)",Pediatrician,22,Al-Manar Hospital Ltd., Dhaka-1207,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Kazi Md. Noor Ul Ferdous,"MBBS,MS (Pediatric Surgery)",Pediatric Surgeon,22,Al-Manar Hospital Ltd., Dhaka-1207,"Achalasia,Adnexal Tumors,Adrenal Cancer,Anorectal Malformations,Benign Adrenal Tumors,Bowel obstruction,Colon polyps,Congenital diaphragmatic hernia,Esophageal atresia,Hirschsprung's disease,Pediatric Gastrointestinal Bleeding,Pediatric Oncological Surgery,Pyloric stenosis,Vascular Anomalies in Children"
Assoc. Prof. Dr. Farid Uddin Ahmed,"MBBS,MSc,DCH (London),DCH (Dublin)",Pediatrician,28,Al-Manar Hospital Ltd., Dhaka-1207,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Prof. Dr. M.A.K. Azad Chowdhury,"MBBS,DCH,FCPS (CHILD),MRCP (UK),MRCP (IRE),FRCP (EDIN)",Pediatrician & Neonatologist,35,Al-Manar Hospital Ltd., Dhaka-1207,"Allergy Testing,Asthma,Child Trauma & Injuries,Congenital Disabilities,Congenital malformations,Health Checkup (Pediatric),Infectious Diseases,jaundice,Managing nutrition,Metabolic Disorders,New Born Care,Pneumonia Treatment,Premature Birth,Seizure disorders,Vaccination/ Immunization,Viral Fever Treatment,Pediatric & Neonatal Emergencies"
Capt. Dr. Md. Serajul Islam,"MBBS (CMC),MD (Pediatrics),MCPS (Pediatrics)",Pediatrician,30,Al-Manar Hospital Ltd., Dhaka-1207,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Naheed Fatema,"MBBS (DMC),MCPS (OBGYN),FCPS (OBGYN)",Gynecologist & Obstetrician,10,Apollo Clinic Dhanmondi & JMI Specialized Hospital, Dhaka-1209,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Tania Islam Chowdhury,"MBBS,FCPS (Gynae & Obs),CCD (BIRDEM)",Gynecologist & Obstetrician,25,Al-Manar Hospital Ltd., Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Dr. Nilufa Parvin,"MBBS,BCS (Health),DGO,MS (OBGYN)",Gynecologist & Obstetrician,15,Al-Manar Hospital Ltd., Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Dr. Fazle Noor E Tawhida,"MBBS,FCPS(OBGYN)",Gynecologist & Obstetrician,16,Al-Manar Hospital Ltd., Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Asst. Prof. Dr. Fazilatunnesa Naznin,"MBBS (DMC),FCPS (Obs & Gynae)",Gynecologist & Obstetrician,17,Al-Manar Hospital Ltd., Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Prof. Dr. Arifa Akter Zahan Shoma,"MBBS,FCPS (OBGYN)",Gynecologist & Obstetrician,19,Al-Manar Hospital Ltd., Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Asst. Prof. Dr. Sumaiya Akter,"MBBS,MD",Radiologist,22,International Medical College Hospital Ltd., Dhaka-1711,"Breast ultrasound,Chest Radiology,Computed Tomography (Ct),Enchondroma,Gallbladder Cancer,Interventional Diagnostic,Magnetic Resonance Imaging (MRI),Osteochondroma,Pancreatic Cancer,Pelvic Ultrasound,Positron Emission Tomography (PET),Pregnancy Ultrasound,Vascular Imaging,X-rays,Neuroradiology"
Dr. Md. Mostaque Hossain,"MBBS,M. Phil",Radiologist,22,International Medical College Hospital Ltd., Dhaka-1711,"Breast ultrasound,Chest Radiology,Computed Tomography (Ct),Enchondroma,Gallbladder Cancer,Interventional Diagnostic,Magnetic Resonance Imaging (MRI),Osteochondroma,Pancreatic Cancer,Pelvic Ultrasound,Positron Emission Tomography (PET),Pregnancy Ultrasound,Vascular Imaging,X-rays,Neuroradiology"
Dr. Haradhon Das Ajay,"MBBS,FCPS",Orthopedist,15,International Medical College Hospital Ltd., Dhaka-1711,"Achilles Tendonitis,Arthroscopy,Baker's Cyst,Cubital Tunnel Syndrome,Herniated Disc,Joint Mobilization,Knee Osteotomy,Knee Replacement,Ligament Sprains,Rheumatoid Arthritis,Spinal Disorders,Stress Fractures,Tennis Elbow,Trigger Finger"
Dr. Sheikh Iqbal Hossain,"MBBS,FCPS",Medicine Specialist,22,International Medical College Hospital Ltd., Dhaka-1711,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Md. Anwarul Islam,"MBBS,FCPS",Medicine Specialist,19,International Medical College Hospital Ltd., Dhaka-1711,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Md. Zahid Hasan,"MBBS (Dhaka),FCPS (Medicine, FP),MD (Nephrology),CCD (Bardem),PGT","Medicine Specialist
Nephrologist
Diabetes Specialist",19,International Medical College Hospital Ltd., Dhaka-1711,"Alzheimer's Disease,Arthritis Problem,Chronic Kidney Disease (CKD),Diabetes Management,Diabetes Type 2,General Medicine,Glomerular Complications,Heart Diseases,Infectious Diseases,Kidney Disease Treatment,Kidney Stone Treatment,Metabolic disease,Parkinson's disease,Pituitary Diseases,Transplant Nephrology,Trauma and wound care,Trouble Sleeping,Type 1 Diabetes Treatment,Ureteroscopy (URS),Vaccination / Immunization,Polycystic Ovary Syndrome (PCOS)"
Brig. Gen. Prof. Dr. Md. Saidur Rahman,"MBBS,FCPS (Surgery)",Medicine Specialist,32,International Medical College Hospital Ltd., Dhaka-1711,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Mohammad Mahbubul Haque,"MBBS,FCPS,MD",Medicine Specialist,23,International Medical College Hospital Ltd., Dhaka-1711,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Russel Ahmed Khan Lodi,"MBBS,MCPS,FCPS (Surgery)",Surgeon,19,International Medical College Hospital Ltd., Dhaka-1711,"Appendix Removal,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Colon Resection"
Dr. Shahana Akhter,"MBBS,FCPS (Surgery)",General Surgeon,15,International Medical College Hospital Ltd., Dhaka-1711,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver biopsy,Lymph Node Biopsy,Pancreas Removal,Perianal Abscess Drainage,Skin Lesion Excision & Biopsy,Spleen Removal,Trans Oral Robotic Surgery,Whipple Procedure,Limb Amputation"
Dr. Golam Mostafa Mia,"MBBS,MD (Gastrology)",Gastroenterologist,22,International Medical College Hospital Ltd., Dhaka-1711,"Acidity Treatment,Bleeding Peptic Ulcers,Celiac Disease,Constipation,Diarrhea,Diverticulitis,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastroscopy,Inflammatory bowel disease (IBD),Irritable bowel syndrome (IBS),Lactose Intolerance,Malabsorption Syndromes,Gastrointestinal Motility Disorders"
Dr. Abu Musa,"MBBS,DLO",Otolaryngologists (ENT),18,International Medical College Hospital Ltd., Dhaka-1711,"Adenoiditis,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Allergies"
Asst. Prof. Dr. Maruf Hossain,"BDS,MPH",Dentist,17,International Medical College Hospital Ltd., Dhaka-1711,"Dental Caries,Dental implants,Dental Implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Prof. Dr. Brig Gen Hasan Murshed,"MBBS,FCPS",Anesthesiologist,29,International Medical College Hospital Ltd., Dhaka-1711,"Asthma,Cardiac Anesthesia,Epilepsy,General Anesthesia,Geriatric Anesthesia,Hypertension (High Blood Pressure),Maxillary Nerve Block,Neuro Anesthesia,OB-GYN Anesthesia,Obstructive Sleep Apnea (OSA),Pain Management,Pediatric Anesthesia,Regional Anesthesia,Spinal Anesthesia,STROKE,Trauma Anesthesia,Proxymetacaine Anesthesia"
Prof. Dr. Meherun Nessa Mita,"MBBS,MCPS(Obs & Gynae),DGO,FCPS(Obs & Gynae)",Gynecologist & Obstetrician,23,International Medical College Hospital Ltd., Dhaka-1711,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Prof. Dr. Ferdows Ahmed Chowdhury,"MBBS,MSC,CCD,PGc",Gastroenterologist,17,International Medical College Hospital Ltd., Dhaka-1711,"Acidity Treatment,Celiac Disease,Constipation,Diarrhea,Diverticulitis,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Motility Disorders,Gastroscopy,Inflammatory bowel disease (IBD),Irritable bowel syndrome (IBS),Lactose Intolerance,Malabsorption Syndromes,Peptic Ulcers,Stomach Ache"
Prof. Dr. Moydul Haque,"MBBS,DTCD",Pulmonologist,32,International Medical College Hospital Ltd., Dhaka-1711,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Cardiomyopathy,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,General Cardiac Check-up"
Asst. Prof. Dr. Tanjila Ferdousi,"MBBS,MD (Internal medicine)","Diabetes Specialist
Medicine Specialist
Rheumatologist",16,International Medical College Hospital Ltd., Dhaka-1711,"Alzheimer's Disease,Arthritis Problem,Diabetes Management,Diabetes Type 2,General Medicine,Gestational diabetes,Heart Diseases,Infectious Diseases,Metabolic disease,Neonatal Medicine,Parkinson's disease,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Trauma and wound care,Trouble Sleeping,Type 1 Diabetes Treatment,Vaccination / Immunization,Prediabetes"
