Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Assoc. Prof. Dr. Md. Abul Kalam Azad,"MBBS,DLO",Otolaryngologists (ENT),23,Global Specialized Hospital, Dhaka-1219,"Adenoiditis,Allergies,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Cholesteatoma"
Asst. Prof. Dr. Gajendra Nath Mahato Sajal,"MBBS,MS (Pediatric Surgery)",Pediatric Neurologist,18,Global Specialized Hospital, Dhaka-1219,"Alport Syndrome,Attention-Deficit/Hyperactivity Disorder (ADHD),Autism Spectrum Disorder (ASD),Cerebral Palsy (CP),Congenital Defects,Developmental Delays,Down syndrome,Epilepsy,Movement & Coordination,Nerve Trauma,Neurological Problems,Neuromuscular Disorders,Pediatric Neurosurgery,Sensory Processing Disorder,Encephalitis"
Assoc. Prof. Dr. Ruma Parveen,"MBBS,DCH,FCPS (Child)",Pediatrician & Neonatologist,21,Global Specialized Hospital, Dhaka-1219,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. AHM Mustafa Kamal,"MBBS,BCS (Health),MS (Urology)",Urologist,14,Global Specialized Hospital, Dhaka-1219,"Bladder Control Problems,Cystocele,Epididymitis,Erectile Dysfunction (ED),Hydronephrosis,Kidney Stones,Neurogenic Bladder,Peyronie's Disease,PROSTATE PROBLEMS,Pyelonephritis,Testicular Cancer,Ureteral Stricture,Urinary Tract Infections,Urologic Diseases,Orchitis"
Asst. Prof. Dr. Md. Zobayed Hasan,"MBBS,MRCS,MS (CVTS)","Vascular Surgeon
Thoracic Surgeon
Cardiac Surgeon",18,Global Specialized Hospital, Dhaka-1219,"Blood Clots,Cardiac Ablation,Cardiac Pacing,Cardio Thoracic Surgery,Carotid Artery Disease,Congenital Heart Defects,Coronary Angiogram,Coronary Angioplasty,Esophageal Cancer,Heart Failure,Hiatal Hernia,Invasive Cardiac,Open Heart Surgery,Pacemaker Implantation,Peripheral Angioplasty,Robotic Cardiac Surgery,Varicose Veins Treatment,Atherosclerosis"
Dr. Imrul Hasan Warsi,"MBBS,MPH,PRSA Fellowship (UK)",Plastic Surgeon,15,Global Specialized Hospital, Dhaka-1219,"Acne Treatment,Birthmark Reduction,Body Contouring Surgery,Burn Scar Reconstruction,Cosmetic Surgery,Dermatosurgery,Ear Reconstructive Surgery,Hand Deformities,Lip reconstruction,Liposuction,Male Breast Reduction,PRP Hair Transplantation,Rhinoplasty,Safe Ear Piercing for Infants and children,Vascular Malformation Treatment,Webbed Fingers / Toes Correction,Scar Revision Surgery"
Assoc. Prof. Dr. Shahana Akhter,"MBBS,FCPS (Surgery)","General Surgeon
Laparoscopic Surgeon",20,Global Specialized Hospital, Dhaka-1219,"Appendix Removal,Bariatric Surgery,Colonoscopy,Colorectal Surgery,Ectopic pregnancy removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Hipato Biliary Surgery,Kidney Biopsies,Laparoscopic Hernial Repair,Laparoscopic Surgery,Liver Biopsy,Liver resection,Lymph Node Biopsy,Minor Surgery,Robotic Surgery,Tubal ligation and reversal,Testicle Correction Surgery"
Prof. Dr. SM Kamrul Akhtar Sanju,"MBBS,FCPS (Surgery),MRCS (Edin, England),FMAS (India),FACS (USA)",Surgeon,27,Global Specialized Hospital, Dhaka-1219,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Whipple Procedure"
Asst. Prof. Dr. Md. Mozammel Haque,"MBBS,D-Card,MD (Cardiology)","Cardiologist
Medicine Specialist
Rheumatologist",19,Global Specialized Hospital, Dhaka-1219,"Alzheimer's Disease,Antiplatelet Therapy,Arthritis Problem,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,General Medicine,Gout Treatment,Heart Abnormalities,Heart Attack,Heart Diseases,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,Parkinson's disease,Psoriasis Treatment,Sarcoidosis,Scleroderma Treatment,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Arthritis Management"
Dr. Tanjina Akhtar,"MBBS,BCS (Health),FCPS,MCPS (Medicine),MACP (America)","Chest Specialist
Diabetes Specialist
Medicine Specialist",15,Global Specialized Hospital, Dhaka-1219,"Allergy Testing,Alzheimer's Disease,Arthritis Problem,Asthma,Bronchitis Treatment,Bronchoscopy,Diabetes Management,Diabetes Type 2,Eosinophilia Treatment,Gestational diabetes,Heart Diseases,Metabolic disease,Pituitary Diseases,Pneumonia Treatment,Polycystic Ovary Syndrome (PCOS),Polysomnography,Pulmonary Aspergillosis,Sarcoidosis,Trouble Sleeping,Type 1 Diabetes Treatment,Parkinson's disease"
Dr. M Rahman,"MBBS,MCPS,FCPS (Medicine),MD (Gastro),DSM (Gastro),FAMS (Austria),IHM (Med, Iran),FGH (England)","Gastroenterologist
Hepatologist
Medicine Specialist",20,Global Specialized Hospital, Dhaka-1219,"Acidity Treatment,Alzheimer's Disease,Arthritis Problem,Celiac Disease,Gastritis Treatment,Gastroscopy,Gastroscopy General Surgeon,Heart Diseases,Hepatitis B Treatment,Hepatitis C Treatment,Inflammatory bowel disease (IBD),Intra-Uterine Insemination (IUI),Irritable bowel syndrome (IBS),Jaundice Treatment,Liver Disease Treatment,Liver vasculitis,Peptic Ulcers,Portal biliopathy,Trouble Sleeping,Parkinson's disease"
Asst. Prof. Dr. Dewan M Hasan,"MBBS,DLO (Dhaka)",Otolaryngologists (ENT),19,Global Specialized Hospital, Dhaka-1219,"Adenoiditis,Allergies,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinus / Sinusitis Treatment,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Cholesteatoma"
Asst. Prof. Dr. Provat Kumar Sarkar,"MBBS,BCS (Health),MCPS (Medicine),MD (Neurology)",Neurologist,18,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Dr. S M Masidul Alam,"MBBS,BCS,DLO,FCPS(ENT)",Otolaryngologists (ENT),15,Global Specialized Hospital, Dhaka-1219,"Adenoiditis,Allergies,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Cholesteatoma"
Dr. Minhajul Houqe Polas,"MBBS,MPH,DDV",Dermatologist,16,Global Specialized Hospital, Dhaka-1219,"Acne Problems,Alopecia Areata,Atopic Dermatitis Treatment,Dermatitis Treatment,eczema,Herpes Simplex (Cold Sores),Herpes zoster (shingles),Impetigo,Psoriasis Treatment,Rosacea,Skin Allergies,treatment for ringworm,Vitiligo,WARTS,Cellulitis"
Asst. Prof. Dr. Gogendro Nath Mahato,"MBBS,MS(Pediatric Surgery)",Pediatric Surgeon,18,Global Specialized Hospital, Dhaka-1219,"Achalasia,Adnexal Tumors,Adrenal Cancer,Anorectal Malformations,Appendicitis,Benign Adrenal Tumors,Bowel obstruction,Colon polyps,Congenital diaphragmatic hernia,Esophageal atresia,Hirschsprung's disease,Pediatric Gastrointestinal Bleeding,Pediatric Oncological Surgery,Pyloric stenosis,Vascular Anomalies in Children"
Dr. Md. Shahed Kamal,"MBBS,BCS,FCPS (Surgery)","General Surgeon
Vascular Surgeon",17,Global Specialized Hospital, Dhaka-1219,"Appendix Removal,Arterial Embolism,Atherosclerosis,Blood Clots,Carotid Artery Disease,Cerebrovascular Disease,Colonoscopy,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Robotic Surgery,Varicose Veins Treatment,Vasculitis,Peripheral Artery Disease"
Assoc. Prof. Dr. Nilima Jahan,"MBBS,FCPS(Surgery)","General Surgeon
Laparoscopic Surgeon",20,Global Specialized Hospital, Dhaka-1219,"Appendix Removal,Bariatric Surgery,Colonoscopy,Colorectal Surgery,Endosurgery,Fistula Surgery,Gallbladder Removal,Hipato Biliary Surgery,Kidney Biopsies,Laparoscopic Hernial Repair,Laparoscopic Surgery,Liver resection,Lymph Node Biopsy,Minor Surgery,Robotic Surgery,Tubal ligation and reversal,Ectopic pregnancy removal"
Dr. Rashed Ahmed Khan Lodi,"MBBS,MCPS,FCPS (Surgery)","Colorectal & Laparoscopic Surgeon
General Surgeon",17,Global Specialized Hospital, Dhaka-1219,"Appendix Removal,Bariatric Surgery,Colonoscopy,Colorectal Surgery,Ectopic pregnancy removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Hipato Biliary Surgery,Kidney Biopsies,Laparoscopic Hernial Repair,Laparoscopic Surgery,Liver resection,Lymph Node Biopsy,Minor Surgery,Robotic Surgery,Testicle Correction Surgery,Tubal ligation and reversal,Hernia repair surgery"
Dr. Farhana Farul,"MBBS,BCS,FCPS (Medicine),MACP (USA),CCD (Birdem)","Diabetes Specialist
Medicine Specialist",15,Global Specialized Hospital, Dhaka-1219,"Depression and Anxiety in Diabetes,Diabetes Management,Diabetes Type 2,Gestational diabetes,High Cholesterol (Dyslipidemia),Metabolic disease,Obesity,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Prediabetes,Thyroid Disorders in Diabetes,Type 1 Diabetes Treatment,Non-Alcoholic Fatty Liver Disease (NAFLD)"
Dr. Khondoker Abul Basar,"MBBS,BCS,FCPS (Medicine),FCPS (Gastroenterology)","Hepatologist
Medicine Specialist",15,Global Specialized Hospital, Dhaka-1219,"Bile flow obstruction,Gastroscopy,Hepatitis B Treatment,Hepatitis C Treatment,Intra-Uterine Insemination (IUI),Jaundice Treatment,Liver Disease Treatment,Liver granulomas,Liver metastases,Liver vasculitis,Portal biliopathy,Primary sclerosing cholangitis (PSC),Wilson's Disease Treatment,Primary biliary cholangitis (PBC)"
Dr. Najiya Sultana Daisy,"MBBS,BCS,FCPS (Gyn & Obs).","Gynecologist & Obstetrician
Surgeon",14,Global Specialized Hospital, Dhaka-1219,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Shamol Sorker,"MBBS,FCPS(Child),FCPS(Child Neurology & Development)",Pediatric Neurologist,15,Global Specialized Hospital, Dhaka-1219,"Alport Syndrome,Attention-Deficit/Hyperactivity Disorder (ADHD),Autism Spectrum Disorder (ASD),Cerebral Palsy (CP),Developmental Delays,Down syndrome,Epilepsy,Movement & Coordination,Nerve Trauma,Neurological Problems,Neuromuscular Disorders,Pediatric Neurosurgery,Sensory Processing Disorder,Encephalitis"
Assoc. Prof. Dr. Ruma Parvin,"MBBS,DCH,FCPS (Child)",Pediatrician & Neonatologist,20,Global Specialized Hospital, Dhaka-1219,"Allergy Testing,Asthma,Child Trauma & Injuries,Congenital Disabilities,Health Checkup (Pediatric),Infectious Diseases,jaundice,Metabolic Disorders,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Seizure disorders,Vaccination/ Immunization,Viral Fever Treatment,Premature Birth"
Dr. Md. Soriful Islam,"MBBS,D-Orth",Orthopedist,16,Global Specialized Hospital, Dhaka-1219,"Achilles Tendonitis,Arthroscopy,Baker's Cyst,Cubital Tunnel Syndrome,Herniated Disc,Joint Mobilization,Knee Osteotomy,Knee Replacement,Ligament Sprains,Rheumatoid Arthritis,Spinal Disorders,Stress Fractures,Tennis Elbow,Trigger Finger"
Prof. Dr. Md. Abdul Kader,"MBBS,MS (Orth)",Orthopedist,26,Global Specialized Hospital, Dhaka-1219,"Achilles Tendonitis,Arthroscopy,Baker's Cyst,Cubital Tunnel Syndrome,Herniated Disc,Joint Mobilization,Knee Osteotomy,Knee Replacement,Ligament Sprains,Rheumatoid Arthritis,Spinal Disorders,Stress Fractures,Tennis Elbow,Trigger Finger"
Dr. Lizwana Chowdhury Liya,"MBBS,BCS (Health),MS (Gyne)",Gynecologists,13,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Monzur A Khoda,"MBBS (RU),MRCP (London, UK),Euler ECRD in Rheumatology",Rheumatologist,16,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Arthritis Management,Gout Treatment,Juvenile Idiopathic Arthritis,Loco-Regional Pain,Myositis,Psoriasis Treatment,Rheumatoid Arthritis,Sarcoidosis,Scleroderma Treatment,Sjogren syndrome,Reactive arthritis"
Dr. Hasna Hossain Akhi,"MBBS,BCS (Health),MS (Obs. & Gynae)","Gynecologist & Obstetrician
Surgeon",22,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Susmita Pal,"MBBS (DMC),BCS (Health),MD (Endo)","Diabetes Specialist
Endocrinologist",14,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Adrenal Disorders,Diabetes Management,Diabetes Type 2,Gestational diabetes,Hyperlipidemia,Hyperthyroidism,Hypothyroidism,Metabolic disease,Osteoporosis Treatment,Parathyroid diseases,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Prediabetes,Thyroid Disorder Treatment,Thyroid Disorders in Pregnancy,Thyroid Swelling,Type 1 Diabetes Treatment,Obesity"
Dr. Rowshan Jahan Akhter,"MBBS,DCH,MD",Pediatrician & Neonatologist,15,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Allergy Testing,Asthma,Child Trauma & Injuries,Congenital Disabilities,Congenital malformations,Health Checkup (Pediatric),Infectious Diseases,jaundice,Managing nutrition,Metabolic Disorders,New Born Care,Pediatric & Neonatal Emergencies,Pneumonia Treatment,Premature Birth,Seizure disorders,Vaccination/ Immunization,Viral Fever Treatment,Neonatal Vaccination / Immunization"
Dr. Md. Abdul Momin,"MBBS,FCPS","Diabetes Specialist
Medicine Specialist",17,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Alzheimer's Disease,Arthritis Problem,Diabetes Management,Diabetes Type 2,General Medicine,Gestational diabetes,Heart Diseases,Metabolic disease,Parkinson's disease,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Prediabetes,Thyroid Disorders in Diabetes,Trauma and wound care,Trouble Sleeping,Type 1 Diabetes Treatment,Vaccination / Immunization,Infectious Diseases"
Asst. Prof. Dr. Somaya Sidratul Montaha,"MBBS,MCPS,DGO",Gynecologist & Obstetrician,25,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Prof. Dr. Md. Mizanur Rahman,"MBBS,MD",Pediatrician,17,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Md. Khalid Mahmud,"MBBS,MS",Otolaryngologists (ENT),25,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Adenoiditis,Allergies,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Cholesteatoma"
Dr. Md. Merazul Islam Sheikh,"MBBS,FCPS(Med),FCPS (Neuro)",Neuromedicine Specialist,17,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Dr. Pijous Biswas,"MBBS,D-Card,MD",Cardiologist,25,Healthcare Diagnostic Center Ltd, Dhaka-1207,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,Cardiomyopathy"
Dr. Nusrat Jahan,"BSC(Hons),MSC (Food & Nutrition)",Nutritionist,12,Salauddin Specialized Hospital Ltd., Dhaka-1203,"Diabetes Management,Diet Management,Food Allergies,Food Sensitivity Management,Gastroparesis,Geriatric Nutrition,Healthy Heart Diet,Mindful Eating,Naonatal Nutrition,Nutritional Assessment,Nutritional Support for Pregnancy,PCOD/ PCOS Diet Counselling,Sports Nutrition,Weight Loss Diet Counseling,Nutritional Supplements"
Assoc. Prof. Dr. Mirza Kamrul Zahid,"MBBS,MS (Paed. Surgery)",Pediatric Surgeon,23,Salauddin Specialized Hospital Ltd., Dhaka-1203,"Achalasia,Adnexal Tumors,Adrenal Cancer,Anorectal Malformations,Appendicitis,Benign Adrenal Tumors,Bowel obstruction,Colon polyps,Congenital diaphragmatic hernia,Esophageal atresia,Hirschsprung's disease,Pediatric Gastrointestinal Bleeding,Pediatric Oncological Surgery,Pyloric stenosis,Vascular Anomalies in Children"
Assoc. Prof. Dr. Shodesh Rokhit,MBBS. DCH. MD (Child Health),Pediatrician,21,Salauddin Specialized Hospital Ltd., Dhaka-1203,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Md. Al Mamun Hossain,MBBS. DCH. FCPS (Child),Pediatrician,16,Salauddin Specialized Hospital Ltd., Dhaka-1203,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Assoc. Prof. Dr. Sunirmol Roy,"MBBS,MD (Child),Md (Neonatology)",Pediatrician & Neonatologist,22,Salauddin Specialized Hospital Ltd., Dhaka-1203,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Md. Shafiuddin,"MBBS,D.T.M & H (Bankok),DCH",Pediatrician & Neonatologist,20,Salauddin Specialized Hospital Ltd., Dhaka-1203,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Asst. Prof. Dr. G M Hafizur Rahman Hafiz,"MBBS,BCS(Health),MD(Nephrology)",Nephrologist,22,Salauddin Specialized Hospital Ltd., Dhaka-1203,"Acid-Base Fluctuations,Chronic Kidney Disease (CKD),Chronic Renal Failure,Diabetic Kidney Disorder,Dialysis,Glomerular Complications,Kidney Disease Treatment,Kidney Infections,Kidney Stone Treatment,Nephrotic Syndrome Treatment,Polycystic Kidneys Diseases,Transplant Nephrology,Ureteroscopy (URS),Electrolyte Disorders"
